benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
helloworld	224	224	32	UseParallelGC	1.67
helloworld	224	224	48	UseParallelGC	1.63
helloworld	224	224	64	UseParallelGC	1.7
helloworld	224	224	96	UseParallelGC	1.46
helloworld	224	224	128	UseParallelGC	1.15
helloworld	224	224	160	UseParallelGC	1.09
helloworld	224	224	192	UseParallelGC	0.96
helloworld	224	224	224	UseParallelGC	1.03
helloworld	224	224	256	UseParallelGC	0.93
helloworld	224	224	512	UseParallelGC	0.86
helloworld	256	16	16	UseParallelGC	1.75
helloworld	256	16	32	UseParallelGC	1.78
helloworld	256	16	48	UseParallelGC	1.84
helloworld	256	16	64	UseParallelGC	1.85
helloworld	256	16	96	UseParallelGC	1.71
helloworld	256	16	128	UseParallelGC	1.5
helloworld	256	16	160	UseParallelGC	1.67
helloworld	256	16	192	UseParallelGC	1.64
helloworld	256	16	224	UseParallelGC	1.89
helloworld	256	16	256	UseParallelGC	0.22
helloworld	256	16	512	UseParallelGC	0.25
helloworld	256	32	16	UseParallelGC	2.23
helloworld	256	32	32	UseParallelGC	2.03
helloworld	256	32	48	UseParallelGC	1.8
helloworld	256	32	64	UseParallelGC	2.06
helloworld	256	32	96	UseParallelGC	1.84
helloworld	256	32	128	UseParallelGC	1.49
helloworld	256	32	160	UseParallelGC	1.2
helloworld	256	32	192	UseParallelGC	1.03
helloworld	256	32	224	UseParallelGC	1.5
helloworld	256	32	256	UseParallelGC	0.7
helloworld	256	32	512	UseParallelGC	0.47
helloworld	256	48	16	UseParallelGC	2.14
helloworld	256	48	32	UseParallelGC	1.91
helloworld	256	48	48	UseParallelGC	1.57
helloworld	256	48	64	UseParallelGC	1.56
helloworld	256	48	96	UseParallelGC	1.75
helloworld	256	48	128	UseParallelGC	1.54
helloworld	256	48	160	UseParallelGC	1.87
helloworld	256	48	192	UseParallelGC	1.09
helloworld	256	48	224	UseParallelGC	1.36
helloworld	256	48	256	UseParallelGC	0.91
helloworld	256	48	512	UseParallelGC	0.41
helloworld	256	64	16	UseParallelGC	2.24
helloworld	256	64	32	UseParallelGC	1.65
helloworld	256	64	48	UseParallelGC	1.56
helloworld	256	64	64	UseParallelGC	1.38
helloworld	256	64	96	UseParallelGC	1.85
helloworld	256	64	128	UseParallelGC	1.74
helloworld	256	64	160	UseParallelGC	2.03
helloworld	256	64	192	UseParallelGC	1.66
helloworld	256	64	224	UseParallelGC	1.53
helloworld	256	64	256	UseParallelGC	0.36
helloworld	256	64	512	UseParallelGC	0.37
helloworld	256	96	16	UseParallelGC	1.72
helloworld	256	96	32	UseParallelGC	1.69
helloworld	256	96	48	UseParallelGC	1.86
helloworld	256	96	64	UseParallelGC	1.72
helloworld	256	96	96	UseParallelGC	1.9
helloworld	256	96	128	UseParallelGC	1.6
helloworld	256	96	160	UseParallelGC	2.07
helloworld	256	96	192	UseParallelGC	1.22
helloworld	256	96	224	UseParallelGC	1.25
helloworld	256	96	256	UseParallelGC	0.42
helloworld	256	96	512	UseParallelGC	0.47
helloworld	256	128	16	UseParallelGC	1.92
helloworld	256	128	32	UseParallelGC	1.93
helloworld	256	128	48	UseParallelGC	1.75
helloworld	256	128	64	UseParallelGC	2.2
helloworld	256	128	96	UseParallelGC	1.94
helloworld	256	128	128	UseParallelGC	1.62
helloworld	256	128	160	UseParallelGC	1.36
helloworld	256	128	192	UseParallelGC	1.28
helloworld	256	128	224	UseParallelGC	1.06
helloworld	256	128	256	UseParallelGC	0.53
helloworld	256	128	512	UseParallelGC	1.27
helloworld	256	160	16	UseParallelGC	1.53
helloworld	256	160	32	UseParallelGC	1.88
helloworld	256	160	48	UseParallelGC	2.06
helloworld	256	160	64	UseParallelGC	1.78
helloworld	256	160	96	UseParallelGC	1.8
helloworld	256	160	128	UseParallelGC	1.57
helloworld	256	160	160	UseParallelGC	1.48
helloworld	256	160	192	UseParallelGC	2.03
helloworld	256	160	224	UseParallelGC	1.18
helloworld	256	160	256	UseParallelGC	0.72
helloworld	256	160	512	UseParallelGC	0.97
helloworld	256	192	16	UseParallelGC	2.21
helloworld	256	192	32	UseParallelGC	1.92
helloworld	256	192	48	UseParallelGC	1.6
helloworld	256	192	64	UseParallelGC	1.95
helloworld	256	192	96	UseParallelGC	1.72
helloworld	256	192	128	UseParallelGC	1.42
helloworld	256	192	160	UseParallelGC	1.52
helloworld	256	192	192	UseParallelGC	1.65
helloworld	256	192	224	UseParallelGC	1.65
helloworld	256	192	256	UseParallelGC	1.3
helloworld	256	192	512	UseParallelGC	1.11
helloworld	256	224	16	UseParallelGC	2.04
helloworld	256	224	32	UseParallelGC	1.79
helloworld	256	224	48	UseParallelGC	1.95
helloworld	256	224	64	UseParallelGC	1.87
helloworld	256	224	96	UseParallelGC	1.66
helloworld	256	224	128	UseParallelGC	1.68
helloworld	256	224	160	UseParallelGC	1.27
helloworld	256	224	192	UseParallelGC	1.6
helloworld	256	224	224	UseParallelGC	1.78
helloworld	256	224	256	UseParallelGC	0.94
helloworld	256	224	512	UseParallelGC	1.22
helloworld	256	256	16	UseParallelGC	1.6
helloworld	256	256	32	UseParallelGC	1.95
helloworld	256	256	48	UseParallelGC	1.9
helloworld	256	256	64	UseParallelGC	2.14
helloworld	256	256	96	UseParallelGC	1.63
helloworld	256	256	128	UseParallelGC	1.46
helloworld	256	256	160	UseParallelGC	1.75
