,index,prog_name,min_heap,init_heap,max_heap,gc_name,entropy,complexity,dit,wmc,noc,cbo,rfc,lcom,ca,npm
1243,1243,mst,192,16,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.259,3.8333333333
1244,1244,mst,192,32,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.260,3.8333333333
1245,1245,mst,192,48,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.260,3.8333333333
1246,1246,mst,192,64,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.261,3.8333333333
1247,1247,mst,192,96,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.261,3.8333333333
1248,1248,mst,192,128,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.262,3.8333333333
1249,1249,mst,192,160,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.262,3.8333333333
1250,1250,mst,192,192,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.263,3.8333333333
1251,1251,mst,192,224,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.263,3.8333333333
1252,1252,mst,192,256,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.264,3.8333333333
1253,1253,mst,192,512,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.264,3.8333333333
1254,1254,mst,224,16,16,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.265,3.8333333333
1255,1255,mst,224,16,32,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.265,3.8333333333
1256,1256,mst,224,32,32,UseSerialGC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.266,3.8333333333
1257,1257,mst,224,16,48,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.266,3.8333333333
1258,1258,mst,224,32,48,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.267,3.8333333333
1259,1259,mst,224,48,48,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.267,3.8333333333
1260,1260,mst,224,16,64,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.268,3.8333333333
1261,1261,mst,224,32,64,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.268,3.8333333333
1262,1262,mst,224,48,64,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.269,3.8333333333
1263,1263,mst,224,64,64,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.269,3.8333333333
1264,1264,mst,224,16,96,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.270,3.8333333333
1265,1265,mst,224,32,96,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.270,3.8333333333
1266,1266,mst,224,48,96,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.271,3.8333333333
1267,1267,mst,224,64,96,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.271,3.8333333333
1268,1268,mst,224,96,96,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.272,3.8333333333
1269,1269,mst,224,16,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.272,3.8333333333
1270,1270,mst,224,32,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.273,3.8333333333
1271,1271,mst,224,48,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.273,3.8333333333
1272,1272,mst,224,64,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.274,3.8333333333
1273,1273,mst,224,96,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.274,3.8333333333
1274,1274,mst,224,128,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.275,3.8333333333
1275,1275,mst,224,16,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.275,3.8333333333
1276,1276,mst,224,32,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.276,3.8333333333
1277,1277,mst,224,48,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.276,3.8333333333
1278,1278,mst,224,64,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.276,3.8333333333
1279,1279,mst,224,96,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.277,3.8333333333
1280,1280,mst,224,128,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.277,3.8333333333
1281,1281,mst,224,160,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.277,3.8333333333
1282,1282,mst,224,16,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.278,3.8333333333
1283,1283,mst,224,32,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.278,3.8333333333
1284,1284,mst,224,48,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.278,3.8333333333
1285,1285,mst,224,64,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.279,3.8333333333
1286,1286,mst,224,96,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.279,3.8333333333
1287,1287,mst,224,128,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.279,3.8333333333
1288,1288,mst,224,160,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.280,3.8333333333
1289,1289,mst,224,192,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.280,3.8333333333
1290,1290,mst,224,16,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.280,3.8333333333
1291,1291,mst,224,32,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.281,3.8333333333
1292,1292,mst,224,48,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.281,3.8333333333
1293,1293,mst,224,64,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.281,3.8333333333
1294,1294,mst,224,96,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.282,3.8333333333
1295,1295,mst,224,128,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.282,3.8333333333
1296,1296,mst,224,160,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.282,3.8333333333
1297,1297,mst,224,192,224,UseParNewGC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.283,3.8333333333
1298,1298,mst,224,224,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.283,3.8333333333
1299,1299,mst,224,16,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.283,3.8333333333
1300,1300,mst,224,32,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.284,3.8333333333
1301,1301,mst,224,48,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.284,3.8333333333
1302,1302,mst,224,64,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.284,3.8333333333
1303,1303,mst,224,96,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.285,3.8333333333
1304,1304,mst,224,128,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.285,3.8333333333
1305,1305,mst,224,160,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.285,3.8333333333
1306,1306,mst,224,192,256,UseParNewGC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.286,3.8333333333
1307,1307,mst,224,224,256,UseParNewGC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.286,3.8333333333
1308,1308,mst,224,256,256,UseParNewGC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.286,3.8333333333
1309,1309,mst,224,16,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.287,3.8333333333
1310,1310,mst,224,32,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.287,3.8333333333
1311,1311,mst,224,48,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.287,3.8333333333
1312,1312,mst,224,64,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.288,3.8333333333
1313,1313,mst,224,96,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.288,3.8333333333
1314,1314,mst,224,128,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.288,3.8333333333
1315,1315,mst,224,160,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.289,3.8333333333
1316,1316,mst,224,192,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.289,3.8333333333
1317,1317,mst,224,224,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.289,3.8333333333
1318,1318,mst,224,256,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.290,3.8333333333
1319,1319,mst,224,512,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.290,3.8333333333
1320,1320,mst,256,16,16,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.290,3.8333333333
1321,1321,mst,256,16,32,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.291,3.8333333333
1322,1322,mst,256,32,32,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.291,3.8333333333
1323,1323,mst,256,16,48,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.291,3.8333333333
1324,1324,mst,256,32,48,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.292,3.8333333333
1325,1325,mst,256,48,48,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.292,3.8333333333
1326,1326,mst,256,16,64,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.292,3.8333333333
1327,1327,mst,256,32,64,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.293,3.8333333333
1328,1328,mst,256,48,64,UseSerialGC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.293,3.8333333333
1329,1329,mst,256,64,64,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.293,3.8333333333
1330,1330,mst,256,16,96,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.294,3.8333333333
1331,1331,mst,256,32,96,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.294,3.8333333333
1332,1332,mst,256,48,96,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.294,3.8333333333
1333,1333,mst,256,64,96,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.295,3.8333333333
1334,1334,mst,256,96,96,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.295,3.8333333333
1335,1335,mst,256,16,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.295,3.8333333333
1336,1336,mst,256,32,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.296,3.8333333333
1337,1337,mst,256,48,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.296,3.8333333333
1338,1338,mst,256,64,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.296,3.8333333333
1339,1339,mst,256,96,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.297,3.8333333333
1340,1340,mst,256,128,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.297,3.8333333333
1341,1341,mst,256,16,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.297,3.8333333333
1342,1342,mst,256,32,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.298,3.8333333333
1343,1343,mst,256,48,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.298,3.8333333333
1344,1344,mst,256,64,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.298,3.8333333333
1345,1345,mst,256,96,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.299,3.8333333333
1346,1346,mst,256,128,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.299,3.8333333333
1347,1347,mst,256,160,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.299,3.8333333333
1348,1348,mst,256,16,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.300,3.8333333333
1349,1349,mst,256,32,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.300,3.8333333333
1350,1350,mst,256,48,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.300,3.8333333333
1351,1351,mst,256,64,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.301,3.8333333333
1352,1352,mst,256,96,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.301,3.8333333333
1353,1353,mst,256,128,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.301,3.8333333333
1354,1354,mst,256,160,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.302,3.8333333333
1355,1355,mst,256,192,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.302,3.8333333333
1356,1356,mst,256,16,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.302,3.8333333333
1357,1357,mst,256,32,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.303,3.8333333333
1358,1358,mst,256,48,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.303,3.8333333333
1359,1359,mst,256,64,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.303,3.8333333333
1360,1360,mst,256,96,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.304,3.8333333333
1361,1361,mst,256,128,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.304,3.8333333333
1362,1362,mst,256,160,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.304,3.8333333333
1363,1363,mst,256,192,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.305,3.8333333333
1364,1364,mst,256,224,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.305,3.8333333333
1365,1365,mst,256,16,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.305,3.8333333333
1366,1366,mst,256,32,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.306,3.8333333333
1367,1367,mst,256,48,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.306,3.8333333333
1368,1368,mst,256,64,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.306,3.8333333333
1369,1369,mst,256,96,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.307,3.8333333333
1370,1370,mst,256,128,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.307,3.8333333333
1371,1371,mst,256,160,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.307,3.8333333333
1372,1372,mst,256,192,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.308,3.8333333333
1373,1373,mst,256,224,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.308,3.8333333333
1374,1374,mst,256,256,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.308,3.8333333333
1375,1375,mst,256,16,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.309,3.8333333333
1376,1376,mst,256,32,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.309,3.8333333333
1377,1377,mst,256,48,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.309,3.8333333333
1378,1378,mst,256,64,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.310,3.8333333333
1379,1379,mst,256,96,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.310,3.8333333333
1380,1380,mst,256,128,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.310,3.8333333333
1381,1381,mst,256,160,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.311,3.8333333333
1382,1382,mst,256,192,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.311,3.8333333333
1383,1383,mst,256,224,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.311,3.8333333333
1384,1384,mst,256,256,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.312,3.8333333333
1385,1385,mst,256,512,512,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.312,3.8333333333
1386,1386,mst,512,16,16,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.312,3.8333333333
1387,1387,mst,512,16,32,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.313,3.8333333333
1388,1388,mst,512,32,32,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.313,3.8333333333
1389,1389,mst,512,16,48,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.313,3.8333333333
1390,1390,mst,512,32,48,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.314,3.8333333333
1391,1391,mst,512,48,48,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.314,3.8333333333
1392,1392,mst,512,16,64,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.314,3.8333333333
1393,1393,mst,512,32,64,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.315,3.8333333333
1394,1394,mst,512,48,64,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.315,3.8333333333
1395,1395,mst,512,64,64,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.315,3.8333333333
1396,1396,mst,512,16,96,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.316,3.8333333333
1397,1397,mst,512,32,96,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.316,3.8333333333
1398,1398,mst,512,48,96,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.316,3.8333333333
1399,1399,mst,512,64,96,UseSerialGC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.317,3.8333333333
1400,1400,mst,512,96,96,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.317,3.8333333333
1401,1401,mst,512,16,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.317,3.8333333333
1402,1402,mst,512,32,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.318,3.8333333333
1403,1403,mst,512,48,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.318,3.8333333333
1404,1404,mst,512,64,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.318,3.8333333333
1405,1405,mst,512,96,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.319,3.8333333333
1406,1406,mst,512,128,128,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.319,3.8333333333
1407,1407,mst,512,16,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.319,3.8333333333
1408,1408,mst,512,32,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.320,3.8333333333
1409,1409,mst,512,48,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.320,3.8333333333
1410,1410,mst,512,64,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.320,3.8333333333
1411,1411,mst,512,96,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.321,3.8333333333
1412,1412,mst,512,128,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.321,3.8333333333
1413,1413,mst,512,160,160,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.321,3.8333333333
1414,1414,mst,512,16,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.322,3.8333333333
1415,1415,mst,512,32,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.322,3.8333333333
1416,1416,mst,512,48,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.322,3.8333333333
1417,1417,mst,512,64,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.323,3.8333333333
1418,1418,mst,512,96,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.323,3.8333333333
1419,1419,mst,512,128,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.323,3.8333333333
1420,1420,mst,512,160,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.324,3.8333333333
1421,1421,mst,512,192,192,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.324,3.8333333333
1422,1422,mst,512,16,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.324,3.8333333333
1423,1423,mst,512,32,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.325,3.8333333333
1424,1424,mst,512,48,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.325,3.8333333333
1425,1425,mst,512,64,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.325,3.8333333333
1426,1426,mst,512,96,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.326,3.8333333333
1427,1427,mst,512,128,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.326,3.8333333333
1428,1428,mst,512,160,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.326,3.8333333333
1429,1429,mst,512,192,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.327,3.8333333333
1430,1430,mst,512,224,224,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.327,3.8333333333
1431,1431,mst,512,16,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.327,3.8333333333
1432,1432,mst,512,32,256,UseG1GC,3.3284441658,0.5600644491,6,1,0,1.5,13.1666666667,5.3333333333,1.5.328,3.8333333333
